word_id,link_index,target_identifier,target_type,target_id
f50bc6a7-fbb2-4a3d-b804-a3e4db9152c2,11,-ate,suffix,3c102dc5-d483-4b8e-bc12-9bc2c6d12cfe
75291ee4-d316-45d2-815e-cde35b604cf6,1,alleviate,word,f50bc6a7-fbb2-4a3d-b804-a3e4db9152c2
75291ee4-d316-45d2-815e-cde35b604cf6,2,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
75291ee4-d316-45d2-815e-cde35b604cf6,3,al-,prefix,4d22bb9d-4552-43b5-9fb3-6e5f6080ae8e
75291ee4-d316-45d2-815e-cde35b604cf6,4,lev,root,6fef61ab-e5da-4bc9-8362-7af5fdeebc98
75291ee4-d316-45d2-815e-cde35b604cf6,5,-ation,suffix,2a70cf6b-ff49-4346-9fd9-e3557c9f8b5b
2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b,1,chole,root,b25a02d9-a613-4f5e-a92b-6b8389ed439b
2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b,2,ster,root,06598961-173a-48ff-b9c9-01d42659a477
2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b,3,-ol,suffix,23604e05-a0c6-4779-b706-49c9a10c3b6a
2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b,4,chole,root,b25a02d9-a613-4f5e-a92b-6b8389ed439b
2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b,5,ster,root,06598961-173a-48ff-b9c9-01d42659a477
2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b,6,cholesterol,word,2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b
2f3ebf93-23fe-4ddf-ad07-ba5a0b37942b,7,-ol,suffix,23604e05-a0c6-4779-b706-49c9a10c3b6a
ea598563-c934-415f-aab6-38bfe4ac1c69,1,-on,suffix,5fb5ac04-5cc1-470d-8ee1-8f2d255a09cc
ea598563-c934-415f-aab6-38bfe4ac1c69,2,surg,root,e34375c4-c0d7-4e9e-a5d0-4de99afdb608
ea598563-c934-415f-aab6-38bfe4ac1c69,3,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
ea598563-c934-415f-aab6-38bfe4ac1c69,4,-on,suffix,5fb5ac04-5cc1-470d-8ee1-8f2d255a09cc
ea598563-c934-415f-aab6-38bfe4ac1c69,5,physician,word,4d0dc32b-1ce0-45d4-8977-ecb4b98cb42c
1985001f-9d07-40d8-b05c-8f5c516c8cef,1,surgeon,word,ea598563-c934-415f-aab6-38bfe4ac1c69
1985001f-9d07-40d8-b05c-8f5c516c8cef,2,-ry,suffix,8f255aca-ed3e-4dfb-828c-c237d74829e8
1985001f-9d07-40d8-b05c-8f5c516c8cef,3,surg,root,e34375c4-c0d7-4e9e-a5d0-4de99afdb608
1985001f-9d07-40d8-b05c-8f5c516c8cef,4,-ery,suffix,786364f0-b619-4622-994f-e61f3b17d1e6
1985001f-9d07-40d8-b05c-8f5c516c8cef,5,surgical,word,4f2a4e47-032b-4907-a52f-c448508c5902
4f2a4e47-032b-4907-a52f-c448508c5902,1,surgery,word,1985001f-9d07-40d8-b05c-8f5c516c8cef
4f2a4e47-032b-4907-a52f-c448508c5902,2,-ical,suffix,0b5d3fec-f8de-4800-ab63-804956f000e6
4f2a4e47-032b-4907-a52f-c448508c5902,3,surg,root,e34375c4-c0d7-4e9e-a5d0-4de99afdb608
4f2a4e47-032b-4907-a52f-c448508c5902,4,-ical,suffix,0b5d3fec-f8de-4800-ab63-804956f000e6
6432d82f-e71f-4d2c-99b4-2de977ddfb2d,1,compare,word,266f87e2-2d93-4ad2-a791-db3db12a0b98
6432d82f-e71f-4d2c-99b4-2de977ddfb2d,2,-able,suffix,0b29a5d3-3dd8-49a2-800a-d9116c1088ba
6432d82f-e71f-4d2c-99b4-2de977ddfb2d,3,com-,prefix,c51a8e11-69c9-4469-b362-65f433a0d955
6432d82f-e71f-4d2c-99b4-2de977ddfb2d,4,par-根,root,656780d1-a163-4647-8653-5b7efa476406
6432d82f-e71f-4d2c-99b4-2de977ddfb2d,5,-able,suffix,0b29a5d3-3dd8-49a2-800a-d9116c1088ba
bb4c7b8f-d458-4b11-8bda-80a308c1cc8b,1,check-基,base,d437235c-fcb1-4c9d-a482-9267ef76ea24
55a01c80-f79a-475b-beee-fef3ce8dd16c,1,check,word,bb4c7b8f-d458-4b11-8bda-80a308c1cc8b
55a01c80-f79a-475b-beee-fef3ce8dd16c,2,tick-基,base,b1f62726-a691-4a59-97f8-94bbf7c41fb4
59ce81cb-beb7-4921-bc8e-0809ef7f428f,1,tick,word,55a01c80-f79a-475b-beee-fef3ce8dd16c
59ce81cb-beb7-4921-bc8e-0809ef7f428f,2,-et,suffix,1680e212-326e-40f0-84f3-5ec1f172b73a
59ce81cb-beb7-4921-bc8e-0809ef7f428f,3,tick-基,base,b1f62726-a691-4a59-97f8-94bbf7c41fb4
59ce81cb-beb7-4921-bc8e-0809ef7f428f,4,-et,suffix,1680e212-326e-40f0-84f3-5ec1f172b73a
164fca39-df76-4eb9-bc6e-350366591a6c,1,current,word,00a62e6f-48f3-4ac1-80c9-ec016c8047bd
164fca39-df76-4eb9-bc6e-350366591a6c,2,-cy,suffix,5ffcb5fc-e5e6-4865-a20a-529d73ad1fd4
164fca39-df76-4eb9-bc6e-350366591a6c,3,cur,root,e2886367-ddff-431b-895d-7f71b5981411
164fca39-df76-4eb9-bc6e-350366591a6c,4,-ency,suffix,db97c6ae-cf1a-4ce5-be89-fbaeae0ad5fc
cf2c01a4-0d3e-41c1-b149-2629829a8877,1,cur,root,e2886367-ddff-431b-895d-7f71b5981411
cf2c01a4-0d3e-41c1-b149-2629829a8877,2,currency,word,164fca39-df76-4eb9-bc6e-350366591a6c
cf2c01a4-0d3e-41c1-b149-2629829a8877,3,-b,suffix,2ac16013-155b-4c3e-ae90-967608a084da
cf2c01a4-0d3e-41c1-b149-2629829a8877,4,curb,word,cf2c01a4-0d3e-41c1-b149-2629829a8877
cf2c01a4-0d3e-41c1-b149-2629829a8877,5,inhibit,word,4c07d366-5cf7-4254-8c39-4b0e8458e295
cf2c01a4-0d3e-41c1-b149-2629829a8877,6,check,word,bb4c7b8f-d458-4b11-8bda-80a308c1cc8b
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,1,sus-,prefix,2befac55-59d7-40ee-8f48-e03235936196
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,2,tain,root,8d09ac5a-efca-4eca-9d36-a0b623892bf0
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,3,contain,word,40860f0a-69d4-4d94-8f4f-55c1657f37aa
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,4,sus-,prefix,2befac55-59d7-40ee-8f48-e03235936196
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,5,tain,root,8d09ac5a-efca-4eca-9d36-a0b623892bf0
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,6,sustainable,word,4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1
c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8,7,sustainability,word,43d9fc35-d7e8-4050-8f0c-70e437106aeb
4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1,1,sustain,word,c72b0b24-6e3b-4a6e-9df8-fea12b8f98d8
4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1,2,-able,suffix,0b29a5d3-3dd8-49a2-800a-d9116c1088ba
4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1,3,sus-,prefix,2befac55-59d7-40ee-8f48-e03235936196
4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1,4,tain,root,8d09ac5a-efca-4eca-9d36-a0b623892bf0
4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1,5,-able,suffix,0b29a5d3-3dd8-49a2-800a-d9116c1088ba
43d9fc35-d7e8-4050-8f0c-70e437106aeb,1,sustainable,word,4e61e251-1bcd-4e60-a1d6-3dbd45b55ec1
43d9fc35-d7e8-4050-8f0c-70e437106aeb,2,-ility,suffix,54eee76b-6081-4130-8464-c4131033cb0d
43d9fc35-d7e8-4050-8f0c-70e437106aeb,3,sus-,prefix,2befac55-59d7-40ee-8f48-e03235936196
43d9fc35-d7e8-4050-8f0c-70e437106aeb,4,tain,root,8d09ac5a-efca-4eca-9d36-a0b623892bf0
43d9fc35-d7e8-4050-8f0c-70e437106aeb,5,-ability,suffix,85712379-d6ee-49ec-bf3c-297fa7b0c68f
8e38948e-4d47-4bfc-abea-ac840714323e,1,dead,word,f53b26b6-600f-4c80-a0a6-579df534a954
8e38948e-4d47-4bfc-abea-ac840714323e,2,-ly,suffix,9fc1c501-5786-4aae-90e4-200c93378bb0
8e38948e-4d47-4bfc-abea-ac840714323e,3,dea,root,26ebaaf1-de72-4d1d-a6d6-0a56d95c3b01
8e38948e-4d47-4bfc-abea-ac840714323e,4,-d,suffix,c2263614-7a51-466a-a31d-cf0a00b4d1fb
8e38948e-4d47-4bfc-abea-ac840714323e,5,-ly,suffix,9fc1c501-5786-4aae-90e4-200c93378bb0
7584568d-43fb-419f-80fe-3727542ef06b,1,fal,root,195c72e8-1eef-48fd-af69-0228962caad5
7584568d-43fb-419f-80fe-3727542ef06b,2,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
7584568d-43fb-419f-80fe-3727542ef06b,3,faulty,word,af401291-c44b-4f15-b9cb-a4d3a2baae9a
af401291-c44b-4f15-b9cb-a4d3a2baae9a,1,fault,word,7584568d-43fb-419f-80fe-3727542ef06b
af401291-c44b-4f15-b9cb-a4d3a2baae9a,2,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
af401291-c44b-4f15-b9cb-a4d3a2baae9a,3,fal,root,195c72e8-1eef-48fd-af69-0228962caad5
af401291-c44b-4f15-b9cb-a4d3a2baae9a,4,-ty,suffix,6e9db14d-9db8-494b-a070-24d19efbcf36
8efd1421-4a63-477a-b677-c2c4ac3e3cfd,1,fault,word,7584568d-43fb-419f-80fe-3727542ef06b
8efd1421-4a63-477a-b677-c2c4ac3e3cfd,2,de-,prefix,259186ce-965f-40e4-a523-ab6ce0286cba
8efd1421-4a63-477a-b677-c2c4ac3e3cfd,3,de-,prefix,259186ce-965f-40e4-a523-ab6ce0286cba
8efd1421-4a63-477a-b677-c2c4ac3e3cfd,4,fal,root,195c72e8-1eef-48fd-af69-0228962caad5
8efd1421-4a63-477a-b677-c2c4ac3e3cfd,5,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
14ceaab4-c8f1-4773-a777-39fd6cb091da,1,dis-,prefix,23270402-944b-4e2a-9f4b-da81351a827e
14ceaab4-c8f1-4773-a777-39fd6cb091da,2,-s,suffix,fa6eab22-d8bc-49ff-bf8f-f19761221b14
14ceaab4-c8f1-4773-a777-39fd6cb091da,3,dis-,prefix,23270402-944b-4e2a-9f4b-da81351a827e
14ceaab4-c8f1-4773-a777-39fd6cb091da,4,-s,suffix,fa6eab22-d8bc-49ff-bf8f-f19761221b14
a897335b-321a-408c-ad91-a2b1fb63931d,1,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
a897335b-321a-408c-ad91-a2b1fb63931d,2,here,word,16728452-6f0c-48a2-a63e-9474fc8008ae
a897335b-321a-408c-ad91-a2b1fb63931d,3,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
a897335b-321a-408c-ad91-a2b1fb63931d,4,her-根,root,6589e261-44c5-4287-8196-634e9f05a4f1
a897335b-321a-408c-ad91-a2b1fb63931d,5,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
a897335b-321a-408c-ad91-a2b1fb63931d,6,adherence,word,20009619-86e1-48c1-9eb8-83ea9c56b890
a897335b-321a-408c-ad91-a2b1fb63931d,7,adherent,word,99afb3f6-7a15-47bf-8e1a-0d182ae6671f
a897335b-321a-408c-ad91-a2b1fb63931d,8,her-根,root,6589e261-44c5-4287-8196-634e9f05a4f1
a897335b-321a-408c-ad91-a2b1fb63931d,9,adhere,word,a897335b-321a-408c-ad91-a2b1fb63931d
a897335b-321a-408c-ad91-a2b1fb63931d,10,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
a897335b-321a-408c-ad91-a2b1fb63931d,11,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
20009619-86e1-48c1-9eb8-83ea9c56b890,1,adhere,word,a897335b-321a-408c-ad91-a2b1fb63931d
20009619-86e1-48c1-9eb8-83ea9c56b890,2,-ence,suffix,fd3716b5-ade4-4bf6-b35d-6e966e84e959
20009619-86e1-48c1-9eb8-83ea9c56b890,3,ad-,prefix,01e572b5-9046-4ae6-82df-91bb22b151d2
20009619-86e1-48c1-9eb8-83ea9c56b890,4,her-根,root,6589e261-44c5-4287-8196-634e9f05a4f1
20009619-86e1-48c1-9eb8-83ea9c56b890,5,-ence,suffix,fd3716b5-ade4-4bf6-b35d-6e966e84e959
dd9bf75e-3c31-47f7-a067-e61ca74ab396,1,dead,word,f53b26b6-600f-4c80-a0a6-579df534a954
dd9bf75e-3c31-47f7-a067-e61ca74ab396,2,de-,prefix,259186ce-965f-40e4-a523-ab6ce0286cba
dd9bf75e-3c31-47f7-a067-e61ca74ab396,3,evil-根,root,9101d8fc-d8ca-4032-84f8-ab5ed65b9e92
dd9bf75e-3c31-47f7-a067-e61ca74ab396,4,evil,word,bada05b0-17d0-430e-a4df-cbecc05a2d9e
bada05b0-17d0-430e-a4df-cbecc05a2d9e,1,devil,word,dd9bf75e-3c31-47f7-a067-e61ca74ab396
bada05b0-17d0-430e-a4df-cbecc05a2d9e,2,evil-根,root,9101d8fc-d8ca-4032-84f8-ab5ed65b9e92
bada05b0-17d0-430e-a4df-cbecc05a2d9e,3,-il,suffix,85f5cebc-26bb-440e-af4f-8ef3851ef067
bada05b0-17d0-430e-a4df-cbecc05a2d9e,4,evil-根,root,9101d8fc-d8ca-4032-84f8-ab5ed65b9e92
bada05b0-17d0-430e-a4df-cbecc05a2d9e,5,evil,word,bada05b0-17d0-430e-a4df-cbecc05a2d9e
1357987b-8a5e-4ed0-8b69-df654d062cd9,1,high,word,50adf631-5483-4945-b981-2bff0d75999f
1357987b-8a5e-4ed0-8b69-df654d062cd9,2,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
1357987b-8a5e-4ed0-8b69-df654d062cd9,3,high-基,base,05a5f8f8-7927-4ec5-b8ce-042689ffc8e5
1357987b-8a5e-4ed0-8b69-df654d062cd9,4,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
7fcb2654-cd7a-432b-8b0c-40966a011dc4,1,height,word,1357987b-8a5e-4ed0-8b69-df654d062cd9
7fcb2654-cd7a-432b-8b0c-40966a011dc4,2,-en,suffix,180facce-af6d-4ed8-87a4-df8a35add7bc
7fcb2654-cd7a-432b-8b0c-40966a011dc4,3,high-基,base,05a5f8f8-7927-4ec5-b8ce-042689ffc8e5
7fcb2654-cd7a-432b-8b0c-40966a011dc4,4,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
7fcb2654-cd7a-432b-8b0c-40966a011dc4,5,-en,suffix,180facce-af6d-4ed8-87a4-df8a35add7bc
094236cb-cd18-4eb8-878e-0f1da7de216c,1,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
094236cb-cd18-4eb8-878e-0f1da7de216c,2,weigh-基,base,1f90b9c0-4d96-4194-9195-d1899be5557f
094236cb-cd18-4eb8-878e-0f1da7de216c,3,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
d886612f-4db2-4cdf-9da3-e72a56dfd622,1,weight,word,094236cb-cd18-4eb8-878e-0f1da7de216c
d886612f-4db2-4cdf-9da3-e72a56dfd622,2,fer,root,e77b83c9-083e-4db4-9c5e-d738b456757b
d886612f-4db2-4cdf-9da3-e72a56dfd622,3,-t,suffix,902260c2-0a41-46d9-8130-90955ee5437e
60a24034-504b-4c5f-989f-120f43893b38,1,col-,prefix,2c8f7c44-05fb-4ed7-a577-e8d22d2ef756
60a24034-504b-4c5f-989f-120f43893b38,2,on,word,3090e71f-ead1-49e6-8ef2-520fb888aaf2
60a24034-504b-4c5f-989f-120f43893b38,3,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
60a24034-504b-4c5f-989f-120f43893b38,4,colon,word,7fbbc08e-fd4f-465a-b044-febdb44fabab
60a24034-504b-4c5f-989f-120f43893b38,5,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
60a24034-504b-4c5f-989f-120f43893b38,6,colonial,word,8abd7670-09c3-481f-9eb5-3d1289eb0f3c
60a24034-504b-4c5f-989f-120f43893b38,7,colonialism,word,503e8b59-2a25-4fda-a2df-501f19ae5a57
60a24034-504b-4c5f-989f-120f43893b38,8,colonize,word,100aba42-02f3-49cf-88ac-6497575096b5
60a24034-504b-4c5f-989f-120f43893b38,9,colon-根,root,32c40fd8-25a1-43d2-8b0e-a843450ba632
60a24034-504b-4c5f-989f-120f43893b38,10,colony,word,60a24034-504b-4c5f-989f-120f43893b38
60a24034-504b-4c5f-989f-120f43893b38,11,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
8abd7670-09c3-481f-9eb5-3d1289eb0f3c,1,colony,word,60a24034-504b-4c5f-989f-120f43893b38
8abd7670-09c3-481f-9eb5-3d1289eb0f3c,2,-ial,suffix,7c1a13ca-e4f4-4c9e-97b0-b68b290bd929
8abd7670-09c3-481f-9eb5-3d1289eb0f3c,3,colon-根,root,32c40fd8-25a1-43d2-8b0e-a843450ba632
8abd7670-09c3-481f-9eb5-3d1289eb0f3c,4,-ial,suffix,7c1a13ca-e4f4-4c9e-97b0-b68b290bd929
503e8b59-2a25-4fda-a2df-501f19ae5a57,1,colonial,word,8abd7670-09c3-481f-9eb5-3d1289eb0f3c
503e8b59-2a25-4fda-a2df-501f19ae5a57,2,-ism,suffix,0f5c3814-baa4-46be-9ab9-9a8ff174f580
503e8b59-2a25-4fda-a2df-501f19ae5a57,3,colon-根,root,32c40fd8-25a1-43d2-8b0e-a843450ba632
503e8b59-2a25-4fda-a2df-501f19ae5a57,4,-ial,suffix,7c1a13ca-e4f4-4c9e-97b0-b68b290bd929
503e8b59-2a25-4fda-a2df-501f19ae5a57,5,-ism,suffix,0f5c3814-baa4-46be-9ab9-9a8ff174f580
e691e916-5bb0-4c64-93e2-4d4d581210e2,1,spend,word,0ea1668c-63f9-46b8-9b9a-7d3035ea177d
e691e916-5bb0-4c64-93e2-4d4d581210e2,2,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
e691e916-5bb0-4c64-93e2-4d4d581210e2,3,sus-,prefix,2befac55-59d7-40ee-8f48-e03235936196
e691e916-5bb0-4c64-93e2-4d4d581210e2,4,pens,root,df9680aa-6e82-44b9-8951-41ec916473cd
e691e916-5bb0-4c64-93e2-4d4d581210e2,5,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
e691e916-5bb0-4c64-93e2-4d4d581210e2,6,sus-,prefix,2befac55-59d7-40ee-8f48-e03235936196
e691e916-5bb0-4c64-93e2-4d4d581210e2,7,pens,root,df9680aa-6e82-44b9-8951-41ec916473cd
e691e916-5bb0-4c64-93e2-4d4d581210e2,8,suspension,word,e691e916-5bb0-4c64-93e2-4d4d581210e2
e691e916-5bb0-4c64-93e2-4d4d581210e2,9,-ion,suffix,745bfaba-917a-406b-9d5d-ddd63b9f57a8
e918b777-c7d9-4a17-aa51-fbac3e46fded,1,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
e918b777-c7d9-4a17-aa51-fbac3e46fded,2,ceed,root,1d31981b-d93f-4858-be6c-1656590c32ad
e918b777-c7d9-4a17-aa51-fbac3e46fded,3,proceed,word,9d9262a7-2c22-4c68-b0a0-b4de1e6ced58
e918b777-c7d9-4a17-aa51-fbac3e46fded,4,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
e918b777-c7d9-4a17-aa51-fbac3e46fded,5,ceed,root,1d31981b-d93f-4858-be6c-1656590c32ad
e918b777-c7d9-4a17-aa51-fbac3e46fded,6,exceedingly,word,a80d71bf-61ca-4c92-bc3d-72c2f588e0fa
a80d71bf-61ca-4c92-bc3d-72c2f588e0fa,1,exceed,word,e918b777-c7d9-4a17-aa51-fbac3e46fded
a80d71bf-61ca-4c92-bc3d-72c2f588e0fa,2,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
a80d71bf-61ca-4c92-bc3d-72c2f588e0fa,3,-ly,suffix,9fc1c501-5786-4aae-90e4-200c93378bb0
a80d71bf-61ca-4c92-bc3d-72c2f588e0fa,4,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
a80d71bf-61ca-4c92-bc3d-72c2f588e0fa,5,ceed,root,1d31981b-d93f-4858-be6c-1656590c32ad
a80d71bf-61ca-4c92-bc3d-72c2f588e0fa,6,-ing,suffix,d56e76f7-0ba9-4b1e-9eac-a1dbe8f8c79a
a80d71bf-61ca-4c92-bc3d-72c2f588e0fa,7,-ly,suffix,9fc1c501-5786-4aae-90e4-200c93378bb0
144dcef5-8a17-49b1-9e59-72972fa8b007,1,-ian,suffix,7f4650b2-4c68-4603-85b5-eb210164e761
144dcef5-8a17-49b1-9e59-72972fa8b007,2,ped-根,root,1af29c5d-e261-498f-b819-8489536a83bc
144dcef5-8a17-49b1-9e59-72972fa8b007,3,-ian,suffix,7f4650b2-4c68-4603-85b5-eb210164e761
144dcef5-8a17-49b1-9e59-72972fa8b007,4,ped-根,root,1af29c5d-e261-498f-b819-8489536a83bc
144dcef5-8a17-49b1-9e59-72972fa8b007,5,pedestrian,word,144dcef5-8a17-49b1-9e59-72972fa8b007
144dcef5-8a17-49b1-9e59-72972fa8b007,6,-ian,suffix,7f4650b2-4c68-4603-85b5-eb210164e761
c6a77d6d-851f-4825-b614-01b906b2fcb4,1,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
c6a77d6d-851f-4825-b614-01b906b2fcb4,2,ped-根,root,1af29c5d-e261-498f-b819-8489536a83bc
c6a77d6d-851f-4825-b614-01b906b2fcb4,3,pedestrian,word,144dcef5-8a17-49b1-9e59-72972fa8b007
c6a77d6d-851f-4825-b614-01b906b2fcb4,4,-ition,suffix,5f49cc01-6ecb-4bdb-b5c6-161d66abc2db
c6a77d6d-851f-4825-b614-01b906b2fcb4,5,ex-,prefix,0e1e4834-1d6f-4546-8d73-edafa036bb02
c6a77d6d-851f-4825-b614-01b906b2fcb4,6,ped-根,root,1af29c5d-e261-498f-b819-8489536a83bc
c6a77d6d-851f-4825-b614-01b906b2fcb4,7,-ition,suffix,5f49cc01-6ecb-4bdb-b5c6-161d66abc2db
d7c74686-3284-4a60-b760-de5b29c90c1b,1,-ce,suffix,db1e8075-9b5b-4385-8795-c0fd3bbc5dff
d7c74686-3284-4a60-b760-de5b29c90c1b,2,dis-,prefix,23270402-944b-4e2a-9f4b-da81351a827e
d7c74686-3284-4a60-b760-de5b29c90c1b,3,sta,root,e1b53382-184c-4e2f-8461-70e908854ea1
d7c74686-3284-4a60-b760-de5b29c90c1b,4,-ance,suffix,6438e095-c2a9-4278-b90f-2134b6891904
d7c74686-3284-4a60-b760-de5b29c90c1b,5,distant,word,278b104f-5f8a-48bb-bfcb-59f0622e0325
278b104f-5f8a-48bb-bfcb-59f0622e0325,1,distance,word,d7c74686-3284-4a60-b760-de5b29c90c1b
278b104f-5f8a-48bb-bfcb-59f0622e0325,2,-ant,suffix,cbcd8def-c3bf-469b-9591-c57fcea16a87
278b104f-5f8a-48bb-bfcb-59f0622e0325,3,dis-,prefix,23270402-944b-4e2a-9f4b-da81351a827e
278b104f-5f8a-48bb-bfcb-59f0622e0325,4,sta,root,e1b53382-184c-4e2f-8461-70e908854ea1
278b104f-5f8a-48bb-bfcb-59f0622e0325,5,-ant,suffix,cbcd8def-c3bf-469b-9591-c57fcea16a87
278b104f-5f8a-48bb-bfcb-59f0622e0325,6,distance,word,d7c74686-3284-4a60-b760-de5b29c90c1b
73ae6b6f-3c69-402a-8c70-1fa6853a27f5,1,ticket,word,59ce81cb-beb7-4921-bc8e-0809ef7f428f
c3232386-7d54-49ce-b761-b744c90d968b,1,fai,root,33a5faaf-9515-4114-b068-43d0dcb06bf5
c3232386-7d54-49ce-b761-b744c90d968b,2,-th,suffix,3afce86b-90e0-43dd-9ffa-9f7bd9f24ce8
c3232386-7d54-49ce-b761-b744c90d968b,3,faithful,word,9dcecc5a-084c-4460-973d-e26249b729bf
c3232386-7d54-49ce-b761-b744c90d968b,4,fai,root,33a5faaf-9515-4114-b068-43d0dcb06bf5
c3232386-7d54-49ce-b761-b744c90d968b,5,faith,word,c3232386-7d54-49ce-b761-b744c90d968b
c3232386-7d54-49ce-b761-b744c90d968b,6,-th,suffix,3afce86b-90e0-43dd-9ffa-9f7bd9f24ce8
9dcecc5a-084c-4460-973d-e26249b729bf,1,faith,word,c3232386-7d54-49ce-b761-b744c90d968b
9dcecc5a-084c-4460-973d-e26249b729bf,2,-ful,suffix,3314001d-8655-4aca-85e6-6cb372335801
9dcecc5a-084c-4460-973d-e26249b729bf,3,fai,root,33a5faaf-9515-4114-b068-43d0dcb06bf5
9dcecc5a-084c-4460-973d-e26249b729bf,4,-th,suffix,3afce86b-90e0-43dd-9ffa-9f7bd9f24ce8
9dcecc5a-084c-4460-973d-e26249b729bf,5,-ful,suffix,3314001d-8655-4aca-85e6-6cb372335801
dea8dfa5-3785-41e7-8212-c42656b66d06,1,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
dea8dfa5-3785-41e7-8212-c42656b66d06,2,sure,word,fd62f3ed-a3a9-4c67-80ed-5437fd88f075
dea8dfa5-3785-41e7-8212-c42656b66d06,3,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
dea8dfa5-3785-41e7-8212-c42656b66d06,4,sur,root,98e7fe76-0b0a-4bf2-b421-9df334fdad76
dea8dfa5-3785-41e7-8212-c42656b66d06,5,-e,suffix,e45da611-1fec-4f56-a8a1-0196540d73f8
dea8dfa5-3785-41e7-8212-c42656b66d06,6,assurance,word,7dd85047-0351-4ae5-84f5-48831c17e520
dea8dfa5-3785-41e7-8212-c42656b66d06,7,assured,word,3b23f1a1-f1fc-4d0f-9b8b-0966dc30a5ba
dea8dfa5-3785-41e7-8212-c42656b66d06,8,assure,word,dea8dfa5-3785-41e7-8212-c42656b66d06
dea8dfa5-3785-41e7-8212-c42656b66d06,9,ensure,word,832425ce-749d-40cd-9af3-deb8ddc36ee0
dea8dfa5-3785-41e7-8212-c42656b66d06,10,insure,word,cecd313e-b2cb-4a52-ae5f-718063c44d2d
7dd85047-0351-4ae5-84f5-48831c17e520,1,assure,word,dea8dfa5-3785-41e7-8212-c42656b66d06
7dd85047-0351-4ae5-84f5-48831c17e520,2,-ance,suffix,6438e095-c2a9-4278-b90f-2134b6891904
7dd85047-0351-4ae5-84f5-48831c17e520,3,as-,prefix,eb377bec-24c3-4c39-84d6-2c688a20059a
7dd85047-0351-4ae5-84f5-48831c17e520,4,sur,root,98e7fe76-0b0a-4bf2-b421-9df334fdad76
7dd85047-0351-4ae5-84f5-48831c17e520,5,-ance,suffix,6438e095-c2a9-4278-b90f-2134b6891904
a498dc77-916d-4eca-9cc4-dbed08eec793,1,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
a498dc77-916d-4eca-9cc4-dbed08eec793,2,marri,root,5e5fa076-f595-4266-82d6-eec8361bf87d
a498dc77-916d-4eca-9cc4-dbed08eec793,3,-y,suffix,8c6901c3-02e7-4be7-bd00-705f4f9f6f8c
a498dc77-916d-4eca-9cc4-dbed08eec793,4,marriage,word,c969c701-6a32-4209-944c-e4d5712a0e84
